Error_NR Error_NR_EX
7.08550417521465e-08 4.18167024133431e-05
7.28197158417492e-08 4.27334297951307e-05
8.50180830794618e-08 4.36408184307352e-05
1.06546057350027e-07 4.45393058840923e-05
1.35309199088202e-07 4.54295938954322e-05
1.69708904064439e-07 4.63126505688896e-05
2.08771851313082e-07 4.71897064387377e-05
2.51879661574753e-07 4.80622430468243e-05
2.98563367632395e-07 4.89319726438941e-05
3.48384682160464e-07 4.98008076369165e-05
4.00866847512764e-07 5.06708185461087e-05
4.55450662510593e-07 5.154417945606e-05
5.11463672021157e-07 5.24231002966453e-05
5.68097218184707e-07 5.33097458024618e-05
6.24389369966334e-07 5.42061415952591e-05
6.79213496555998e-07 5.51140686160585e-05
7.31273193717469e-07 5.60349479455355e-05
7.79104855826499e-07 5.69697189615338e-05
8.21089512547995e-07 5.79187146412814e-05
8.55475673371461e-07 5.88815386232955e-05
8.80414974431177e-07 5.98569492754306e-05
8.94012224543042e-07 6.08427564365554e-05
8.94391254838337e-07 6.18357366415907e-05
8.79777853762963e-07 6.28315724816156e-05
8.48601393045423e-07 6.38248212696147e-05
7.99618834863945e-07 6.48089174134973e-05
7.32071719056085e-07 6.57762118730209e-05
6.45909300550541e-07 6.67180508600262e-05
5.42188851172067e-07 6.76248945849071e-05
4.24078156968139e-07 6.84864754339394e-05
3.00456522271829e-07 6.92919935378949e-05
2.02718085472577e-07 7.00303463064121e-05
2.15981724882746e-07 7.06903872077972e-05
3.43144441039549e-07 7.12612078924361e-05
5.09642586771559e-07 7.17324367325083e-05
6.8627411225783e-07 7.20945459980858e-05
8.61446562985982e-07 7.23391592433181e-05
1.02773608221171e-06 7.24593500562831e-05
1.17917071686713e-06 7.24499231558059e-05
1.31069952223236e-06 7.23076689089369e-05
1.41818142104293e-06 7.20315826903901e-05
1.49850602253547e-06 7.16230410923938e-05
1.54972491795406e-06 7.10859277861638e-05
1.57114328478776e-06 7.04267027712417e-05
1.56334735828559e-06 6.96544097654111e-05
1.52815677073565e-06 6.87806175114952e-05
1.46850041421832e-06 6.78192917583673e-05
1.38822249556658e-06 6.67865955958042e-05
1.29183198947952e-06 6.57006167535841e-05
1.18421351433829e-06 6.4581021553225e-05
1.0703204455e-06 6.34486367101923e-05
9.54871841052194e-07 6.2324962477912e-05
8.42073955202997e-07 6.123162412877e-05
7.35385719261523e-07 6.01897737993602e-05
6.37346841597103e-07 5.9219461363073e-05
5.49487812746589e-07 5.83390007646487e-05
4.72341237325386e-07 5.75643660441417e-05
4.05567714680315e-07 5.69086572435589e-05
3.48189834853841e-07 5.63816783224052e-05
2.98895281025803e-07 5.59896651440602e-05
2.56342345447152e-07 5.5735190661453e-05
2.19403735225263e-07 5.56172575552103e-05
1.8732737193792e-07 5.56315685241774e-05
1.59857893187372e-07 5.57709452124752e-05
1.37412185068923e-07 5.60258523291045e-05
1.21357874532512e-07 5.63849765352877e-05
1.14107450167473e-07 5.6835810711002e-05
1.181805588059e-07 5.73652018887989e-05
1.34332379762374e-07 5.79598328004789e-05
1.61167111618564e-07 5.86066197767962e-05
1.96573647547546e-07 5.92930213286824e-05
2.3872014386556e-07 6.00072607257198e-05
2.86148343330892e-07 6.07384718381818e-05
3.376058378759e-07 6.1476780637813e-05
3.91920397648487e-07 6.22133356369925e-05
4.47948329457619e-07 6.29402999305051e-05
5.04569178476785e-07 6.36508159880015e-05
5.6070213412255e-07 6.43389524432698e-05
6.15329645745447e-07 6.4999640182763e-05
6.6752056667726e-07 6.56286032364935e-05
7.16449230520418e-07 6.6222288440794e-05
7.61409014810851e-07 6.67777965876868e-05
8.0182010679354e-07 6.72928167978635e-05
8.37231908653456e-07 6.77655651272368e-05
8.67320802403903e-07 6.81947278849231e-05
8.91884097503547e-07 6.85794097728644e-05
9.10831110774012e-07 6.89190867255389e-05
9.24172187227629e-07 6.92135631697375e-05
9.32006430552353e-07 6.94629333554733e-05
9.34508824889891e-07 6.96675463709152e-05
9.31917284522892e-07 6.98279744540644e-05
9.24520046422573e-07 6.99449842360366e-05
9.1264378438175e-07 7.00195105782153e-05
8.9664263215488e-07 7.00526327028205e-05
8.76888289099032e-07 7.0045552353379e-05
8.53761310736824e-07 6.99995737602594e-05
8.27643572876511e-07 6.99160852171329e-05
7.98911929026465e-07 6.97965421102978e-05
7.67932980602286e-07 6.96424512623495e-05
7.3505892210919e-07 6.94553564841796e-05
7.00624337228354e-07 6.92368252425671e-05
6.64943883410846e-07 6.89884363703509e-05
6.28310736920411e-07 6.87117687614489e-05
5.90995723330912e-07 6.84083910025552e-05
5.53247046174298e-07 6.80798519051257e-05
5.15290515783147e-07 6.77276719075335e-05
4.77330240837231e-07 6.73533353252418e-05
4.39549730030502e-07 6.69582834311625e-05
4.02113391236539e-07 6.65439083516463e-05
3.65168479833813e-07 6.61115477675736e-05
3.28847619879954e-07 6.56624804088817e-05
2.93272158848785e-07 6.51979223378516e-05
2.58556951543696e-07 6.47190240062165e-05
2.24817759899218e-07 6.42268680813184e-05
1.9218388677063e-07 6.37224680242926e-05
1.60822109444551e-07 6.32067674096731e-05
1.30987159146657e-07 6.26806399633543e-05
1.03140369948656e-07 6.21448902999419e-05
7.82567710571707e-08 6.16002553281309e-05
5.86201686023565e-08 6.10474062924533e-05
4.89647789511808e-08 6.04869514107073e-05
5.32481979820168e-08 5.99194390620563e-05
6.7698960443567e-08 5.93453614712382e-05
8.64920300470787e-08 5.87651588306515e-05
1.06656719470379e-07 5.81792237942739e-05
1.26972445343796e-07 5.75879062698553e-05
1.46907553965065e-07 5.69915184325088e-05
1.6620579350534e-07 5.63903398752791e-05
1.84732036156756e-07 5.57846228101019e-05
2.02409535287121e-07 5.51745972281549e-05
2.19191791457251e-07 5.45604759269968e-05
2.35048798660816e-07 5.39424593124695e-05
2.49959830938509e-07 5.3320739883986e-05
2.63909442729258e-07 5.26955063157065e-05
2.76885168062251e-07 5.2066947050739e-05
2.8887617341606e-07 5.14352533335486e-05
2.99872479756015e-07 5.08006216157328e-05
3.09864541806761e-07 5.01632552820219e-05
3.18843063658482e-07 4.95233656562791e-05
3.26798977308176e-07 4.88811722665278e-05
3.33723538305722e-07 4.8236902363891e-05
3.3960850715751e-07 4.75907897106796e-05
3.44446396111102e-07 4.694307267619e-05
3.48230765351147e-07 4.62939916975377e-05
3.50956556600111e-07 4.56437861903394e-05
3.52620454181046e-07 4.49926910099902e-05
3.53221264535313e-07 4.43409325907798e-05
3.5276030862258e-07 4.36887249052838e-05
3.51241815980037e-07 4.30362654041759e-05
3.48673318113167e-07 4.23837311050731e-05
3.45066028043673e-07 4.17312750108695e-05
3.40435205035721e-07 4.10790230335064e-05
3.34800490051584e-07 4.04270715978589e-05
3.2818621011298e-07 3.9775486085395e-05
3.20621637760282e-07 3.91243002606492e-05
3.12141203456901e-07 3.84735167952042e-05
3.02784646434988e-07 3.78231089736129e-05
2.92597101390803e-07 3.71730236284076e-05
2.81629113298961e-07 3.65231853071746e-05
2.69936572940622e-07 3.58735016342179e-05
2.57580567272466e-07 3.52238697821727e-05
2.44627144781013e-07 3.45741839241836e-05
2.31146995195126e-07 3.3924343498545e-05
2.172150342942e-07 3.32742620787807e-05
2.02909910970054e-07 3.26238766137065e-05
1.88313430834325e-07 3.19731567774129e-05
1.7350990548304e-07 3.1322114157574e-05
1.58585445270139e-07 3.06708110032742e-05
1.43627200400398e-07 3.00193682593971e-05
1.28722579079082e-07 2.9367972628168e-05
1.13958460344021e-07 2.87168824201495e-05
9.9420455539692e-08 2.80664319883527e-05
8.51922786500467e-08 2.74170345745887e-05
7.13553907750273e-08 2.67691834415223e-05
5.79892575112239e-08 2.61234512092351e-05
4.51732693192168e-08 2.54804873676463e-05
3.29939744041099e-08 2.48410139872665e-05
2.15751190282288e-08 2.4205819705711e-05
1.12667159573826e-08 2.3575752122608e-05
5.19271907681997e-09 2.29517087897348e-05
1.09234855262693e-08 2.23346270384035e-05
1.89433692296697e-08 2.17254729380028e-05
2.6507411745082e-08 2.11252297320944e-05
3.33323757229727e-08 2.05348861466603e-05
3.93506851040884e-08 1.99554250088582e-05
4.4542097029172e-08 1.93878126552875e-05
4.89051999264267e-08 1.88329896384062e-05
5.24495404537158e-08 1.8291863261529e-05
5.51925532170499e-08 1.77653024779045e-05
5.71579445303446e-08 1.72541356803599e-05
5.83745940095917e-08 1.67591518709565e-05
5.88756516480248e-08 1.62811056404685e-05
5.86977457046396e-08 1.58207262924044e-05
5.7880229223245e-08 1.5378731315816e-05
5.64644763604921e-08 1.49558442327286e-05
5.44932116994365e-08 1.45528166260952e-05
5.20098812544934e-08 1.41704538751988e-05
4.90580630748514e-08 1.38096437927852e-05
4.56809338110673e-08 1.34713869670087e-05
4.19207854942472e-08 1.31568271652913e-05
3.78186053634782e-08 1.28672796749311e-05
3.3413739661928e-08 1.26042549648052e-05
2.87436687856738e-08 1.23694746119665e-05
2.38440033795504e-08 1.21648761449183e-05
1.87490022039316e-08 1.1992603429411e-05
1.3493996057217e-08 1.1854979630058e-05
8.12838455711746e-09 1.17544607654319e-05
2.88267353031191e-09 1.16935695342302e-05
3.56788375890148e-09 1.16748113852498e-05
9.0806293560101e-09 1.17005774886831e-05
1.48306464884709e-08 1.17730418728605e-05
2.06665378977704e-08 1.18940618888571e-05
2.65594248014595e-08 1.20650917385233e-05
3.24958238911613e-08 1.22871176839381e-05
3.84670558499683e-08 1.25606208277324e-05
4.44666619352532e-08 1.28855695695949e-05
5.04892703043622e-08 1.32614398766965e-05
5.65298362611263e-08 1.3687258246966e-05
6.25829871668741e-08 1.41616602874045e-05
6.86424059908608e-08 1.46829573529702e-05
7.47002249995898e-08 1.5249204463537e-05
8.07464318763876e-08 1.58582642495178e-05
8.67682962517125e-08 1.65078635266634e-05
9.27498087753975e-08 1.71956407911483e-05
9.86711559485492e-08 1.79191843110176e-05
1.04508219734612e-07 1.86760614197164e-05
1.10232119532938e-07 1.94638401669571e-05
1.15808793422054e-07 2.02801047192588e-05
1.21198619109142e-07 2.11224659141392e-05
1.26356084826841e-07 2.19885682520488e-05
1.31229505516845e-07 2.2876094455555e-05
1.35760798529714e-07 2.37827685032029e-05
1.39885316723538e-07 2.47063578854291e-05
1.43531758360754e-07 2.5644675649372e-05
1.46622166732408e-07 2.65955826761195e-05
1.49072058075289e-07 2.75569905222156e-05
1.50790713544728e-07 2.85268650731e-05
1.51681711729245e-07 2.95032311924243e-05
1.51643810581486e-07 3.04841785048008e-05
1.50572361560553e-07 3.14678684020291e-05
1.48361545299483e-07 3.24525423412107e-05
1.44907947921529e-07 3.34365314643982e-05
1.40116389223012e-07 3.4418267546619e-05
1.33909692377195e-07 3.53962952337711e-05
1.26245755884418e-07 3.63692855129811e-05
1.17148766019164e-07 3.73360502872546e-05
1.06769231730515e-07 3.82955578956055e-05
9.55046969482333e-08 3.92469493284463e-05
8.42453185427587e-08 4.0189554820192e-05
7.48230667150873e-08 4.11229104103044e-05
7.04577804864513e-08 4.20467739374763e-05
7.48978864113431e-08 4.29611398324752e-05
8.96073956403762e-08 4.38662519190231e-05
1.13133782342632e-07 4.47626133136472e-05
1.43427353722165e-07 4.56509923591886e-05
1.79065723791037e-07 4.65324234062822e-05
2.19189316271922e-07 4.74082011325447e-05
2.63232338914488e-07 4.82798670398682e-05
3.10742111412601e-07 4.91491867097095e-05
3.61275932834741e-07 5.00181164931381e-05
4.14339904132926e-07 5.08887584218695e-05
4.69349038016173e-07 5.17633024121201e-05
5.25598731432917e-07 5.26439552090417e-05
5.82243392596925e-07 5.35328560555001e-05
6.38280758513178e-07 5.44319797178042e-05
6.92541956279178e-07 5.53430282871052e-05
7.43688206517021e-07 5.62673140239731e-05
7.90215555733988e-07 5.72056364125563e-05
8.30469289055998e-07 5.81581574407699e-05
8.62669821505166e-07 5.91242799021827e-05
8.8495179253299e-07 6.01025340904533e-05
8.95417948878175e-07 6.10904786162361e-05
8.92209142394381e-07 6.20846211528664e-05
8.73591742479844e-07 6.30803646611079e-05
8.38064378395264e-07 6.40719841052263e-05
7.84488710256445e-07 6.50526378258074e-05
7.12258306210641e-07 6.60144166563892e-05
6.21550070729839e-07 6.69484326140993e-05
5.13811148909091e-07 6.78449476178111e-05
3.93093797484022e-07 6.86935412596435e-05
2.7127770913985e-07 6.94833152386596e-05
1.91971900125711e-07 7.02031306973725e-05
2.40753578134149e-07 7.08418734337106e-05
3.8279900418818e-07 7.13887408143932e-05
5.53429796421289e-07 7.18335432318606e-05
7.30530319874733e-07 7.21670121438707e-05
9.04102550753938e-07 7.23811061404869e-05
1.06719949993618e-06 7.24693061270047e-05
1.21409715123979e-06 7.24268906038795e-05
1.33996459161312e-06 7.22511821795627e-05
1.44090543291243e-06 7.1941756863807e-05
1.51408843510094e-06 7.15006083313571e-05
1.55787220987926e-06 7.09322601778221e-05
1.57188245184511e-06 7.02438201564993e-05
1.55702124550107e-06 6.94449714038691e-05
1.51540007195704e-06 6.8547896682007e-05
1.45019731473136e-06 6.75671326301183e-05
1.3654487055558e-06 6.65193519332638e-05
1.26578529719289e-06 6.54230722641185e-05
1.15613788655196e-06 6.42982920122237e-05
1.04142906614938e-06 6.31660544816281e-05
9.26274404603382e-07 6.20479447943541e-05
8.14713186794993e-07 6.09655276013877e-05
7.09987789093595e-07 5.99397391458089e-05
6.14390419163043e-07 5.89902542059435e-05
5.29196686476288e-07 5.81348563631719e-05
4.54704840244548e-07 5.73888475661574e-05
3.90390406425005e-07 5.67645381351268e-05
3.35162466881514e-07 5.62708589367756e-05
2.87674229922088e-07 5.59131316993514e-05
2.46618083832464e-07 5.56930208582002e-05
2.10948260219764e-07 5.5608672323067e-05
1.80025141458696e-07 5.56550243209126e-05
1.53740687660622e-07 5.58242571050188e-05
1.32721149250166e-07 5.61063355874722e-05
1.18609534625122e-07 5.64895939951565e-05
1.13991736592191e-07 5.69613145567824e-05
1.21112442151324e-07 5.75082611530505e-05
1.40121698728493e-07 5.81171410843043e-05
1.69294233787502e-07 5.87749807697144e-05
2.06540542926999e-07 5.94694122322507e-05
2.50133210421011e-07 6.01888754570534e-05
2.98681513232853e-07 6.09227469208076e-05
3.50961635797671e-07 6.1661407083102e-05
4.05810996653893e-07 6.23962600896471e-05
4.620910258281e-07 6.31197180250911e-05
5.18689175545676e-07 6.38251604167982e-05
5.74538162676623e-07 6.45068777384069e-05
6.28639985204859e-07 6.51600057453187e-05
6.8008828467178e-07 6.57804557443133e-05
7.28086112818484e-07 6.63648444116638e-05
7.7195803557995e-07 6.69104256219834e-05
8.11156516867768e-07 6.74150258056903e-05
8.45263078811453e-07 6.78769837081919e-05
8.73985028715585e-07 6.8295094910311e-05
8.97148606657515e-07 6.8668561166176e-05
9.14689485550707e-07 6.89969443741833e-05
9.26641373260773e-07 6.92801248921073e-05
9.33123573416943e-07 6.95182638236822e-05
9.34328003650835e-07 6.97117688948661e-05
9.30506316681607e-07 6.98612635311119e-05
9.21957444506432e-07 6.99675587791537e-05
9.09015914511975e-07 7.00316277453311e-05
8.92041129647007e-07 7.00545822553788e-05
8.71407780300529e-07 7.00376514866625e-05
8.47497409104147e-07 6.99821623528848e-05
8.20691184717169e-07 6.98895214593803e-05
7.91363844930324e-07 6.97611984697557e-05
7.59878740949592e-07 6.95987107631822e-05
7.26583928254503e-07 6.940360927304e-05
6.91809196354157e-07 6.91774654200336e-05
6.55863947110331e-07 6.89218590745991e-05
6.19035826458743e-07 6.86383674907183e-05
5.81590010939382e-07 6.83285551642474e-05
5.43769062545988e-07 6.79939645855593e-05
5.05793287372249e-07 6.76361078565537e-05
