Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
1.65867540268577 2.18592964824121 6.16283142093085 4.481073116394 1.1440183206146 0.404272864232436 0.767213203067984 3.19690761481462 -1.19557685393704 0.865919315496378 31.7261698307187 -4.57140060032009 -21.627133493748
1.67818923095266 2.03517587939698 6.20401638511222 4.60174017232656 1.2124934856038 0.380232113071445 0.779866365661986 3.82241032817885 -1.26000526778465 0.425080591649891 32.0862192793195 -1.99785854877474 -23.4185325692382
1.69770305921956 1.88442211055276 6.24225956613779 4.72318220185169 1.29312251248139 0.35543143833876 0.783631778636551 4.43602068331972 -1.27337730364434 -0.0419610205288482 30.4357892858696 0.601747163243257 -24.2781263182796
1.71721688748645 1.73366834170854 6.27756096400754 4.84534179951808 1.38526830195345 0.330849757651794 0.778186295185885 4.99535432519716 -1.2385884505547 -0.515496850372493 26.5087624122197 2.88696572943969 -24.0767834545772
1.73673071575334 1.58291457286432 6.30992057872148 4.96816155987443 1.48743897435197 0.307349512905918 0.763605082374718 5.4564142806118 -1.16435496156749 -0.974985895755532 20.4136294752186 4.61668421723006 -22.8606749857209
1.75624454402023 1.4321608040201 6.33933841027961 5.09158407746943 1.59732827989073 0.285586686931603 0.740344740170283 5.78086821697316 -1.06260978384233 -1.40237965418275 12.6063253775031 5.70565130573845 -20.8300252152776
1.77575837228712 1.28140703517588 6.36581445868193 5.2155519468518 1.71198455228516 0.26597782987158 0.709169492464217 5.94156819997729 -0.945497633143197 -1.78445780340109 3.74813794929206 6.2099323160178 -18.2648646772033
1.79527220055401 1.13065326633166 6.38934872392843 5.34000776257023 1.82805694139989 0.248719444348553 0.671047263136258 5.9248558334927 -0.823160860847409 -2.1135498271711 -5.46597592537332 6.26734094171636 -15.4416415619932
1.8147860288209 0.979899497487437 6.40994120601912 5.46489411917341 1.94205605714924 0.233838432729888 0.627046188295944 5.72989059352631 -0.702779096406388 -2.38686038752586 -14.4319530148917 6.03473773216103 -12.5775197222412
1.8342998570878 0.829145728643216 6.427591904954 5.59015361121005 2.05058234983739 0.221250544513297 0.578252484348221 5.36625056901661 -0.588635775888543 -2.60507777544681 -22.6894136273525 5.64763770439464 -9.81202143419275
1.85381368535469 0.678391959798995 6.44230082073306 5.71572883322885 2.15050151836903 0.210811511235918 0.525717033399012 4.85107993284217 -0.482718699825593 -2.77090868877413 -29.9200730361561 5.20495851498256 -7.2152074264869
1.87332751362158 0.527638190954774 6.45406795335631 5.84156237977849 2.23906659529396 0.202354764451659 0.470428077617573 4.20655784477059 -0.385441378661824 -2.88790312925774 -35.9209226518389 4.77013255157224 -4.80690387501527
1.89284134188847 0.376884422110553 6.46289330282375 5.9675968454077 2.31399623464947 0.195715851127499 0.413303042874384 3.45795217170877 -0.296263131508129 -2.95966958114211 -40.573684580597 4.37903743680086 -2.57624131365517
1.91235517015536 0.226130653266332 6.46877686913537 6.09377482466515 2.37352052215987 0.190746377476789 0.355192192813518 2.63221609263551 -0.214139693234435 -2.98943320215859 -43.8205908222188 4.04876650344549 -0.496920120814422
1.93186899842225 0.0753768844221105 6.47171865229119 6.22003891209956 2.41640346755586 0.187320742999711 0.296888315983692 1.75697364492122 -0.137817172182948 -2.97984332663571 -45.6487059514213 3.78470322945129 1.46240827792499
1.95138282668915 0 6.47208637518566 6.34633289820652 2.4419483538643 0.185338331830308 0.239137915362861 0.859777706182913 -0.0660127637258015 -2.93311000773877 -46.0766864812303 3.58501754578432 3.29781974339362
1.97089665495604 0 6.47208637518566 6.47262808026038 2.44998796164809 0.184723120814853 0.1826409275114 -0.0330035754685347 0.00251708433707072 -2.85167905984544 -45.2222128418623 3.44903239111143 5.04083920857614
1.99041048322293 0 6.47208637518566 6.59892326231424 2.44084482407817 0.185423098584114 0.128062382700691 -0.897475839634666 0.0689706016447091 -2.73659537895519 -43.1903643342356 3.3707714378391 6.75006874957098
2.00992431148982 0 6.47208637518566 6.7252184443681 2.41528938582504 0.187408172705479 0.0760535605029149 -1.71162781557111 0.134386355653845 -2.58837068955393 -40.0840944901136 3.34104762167854 8.43875608611855
