Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
2.12237787438521 0 6.47208637518566 7.45302761662443 -0.146119555155154 -0.313055426163365 3.28354942135018 -0.399427141951497 0.884853976746864 1.12575111627388 -1.46719961691167 -1.84075743432029 -17.0060568195597
2.12626501334928 0 6.47208637518566 7.47818551575228 -0.147683197083384 -0.309630046290854 3.28779637143513 -0.405074750718728 0.877495683417145 1.05924545004835 -1.4381298978521 -1.94468048738504 -17.2105039619008
2.13015215231336 0 6.47208637518566 7.50334341488013 -0.14926856538822 -0.306234046201526 3.29178328691881 -0.410603911072888 0.869739653547196 0.991965787892633 -1.40624152438891 -2.0453904134976 -17.4042140461509
2.13403929127744 0 6.47208637518566 7.52850131400797 -0.150875178136307 -0.302868947538292 3.29550724144432 -0.416003502895396 0.861598484147431 0.92395475549943 -1.37145126839077 -2.14283252470544 -17.5867319266126
2.13792643024151 0 6.47208637518566 7.55365921313582 -0.152502509554897 -0.299536222571551 3.29896547774736 -0.421262094097018 0.853084979323592 0.855256717989299 -1.33368194718104 -2.2369550542693 -17.7576182702113
2.14181356920559 0 6.47208637518566 7.57881711226366 -0.1541499888664 -0.29623729341775 3.30215541429083 -0.426367965317513 0.844212137764535 0.785917712788206 -1.29286303914474 -2.32770975116716 -17.9164524605967
2.14570070816966 0 6.47208637518566 7.60397501139151 -0.155816999223576 -0.292973531311059 3.30507465161667 -0.431309136992269 0.83499313793272 0.715985371309413 -1.24893128492854 -2.41505246653573 -18.0628354493815
2.14958784713374 0 6.47208637518566 7.62913291051936 -0.157502876754427 -0.289746255937008 3.30772097837197 -0.436073398717613 0.82544132100111 0.645508829704115 -1.20183126788251 -2.4989437256728 -18.1963925241258
2.15347498609781 0 6.47208637518566 7.6542908096472 -0.159206909725551 -0.286556734836723 3.31009237696746 -0.440648340821698 0.81557017160505 0.574538629063986 -1.15151596737054 -2.57934927919923 -18.3167759624183
2.15736212506189 0 6.47208637518566 7.67944870877505 -0.16092833783233 -0.283406182890086 3.31218702882834 -0.445021388023245 0.805393296502479 0.503126605577638 -1.09794727865668 -2.6562406270554 -18.4236675416651
2.16124926402596 0 6.47208637518566 7.7046066079029 -0.162666351623772 -0.280295761885721 3.31400331919972 -0.449179835036255 0.794924401260085 0.431325771259759 -1.04109649326064 -2.72959550918828 -18.5167808749853
2.16513640299004 0 6.47208637518566 7.72976450703074 -0.164420092069283 -0.277226580185215 3.3155398414711 -0.453110883955626 0.784177265106365 0.359190185984328 -0.980944733968128 -2.79939835707326 -18.5958635449384
2.16902354195411 0 6.47208637518566 7.75492240615859 -0.166188650273916 -0.274199692488394 3.31679540098802 -0.456801683236739 0.773165714114612 0.286774821659805 -0.917483339079774 -2.8656407006081 -18.6606990086693
2.17291068091819 0 6.47208637518566 7.78008030528644 -0.167971067347909 -0.271216099705792 3.31776901832189 -0.460239368061953 0.761903592899108 0.214135419482406 -0.850714190980527 -2.92832152541103 -18.7111082504232
2.17679781988227 0 6.47208637518566 7.80523820441428 -0.169766334435467 -0.268276748943705 3.31845993197315 -0.463411101868971 0.75040473502605 0.141328341291663 -0.780649984704024 -2.98744757614405 -18.7469511602339
2.18068495884634 0 6.47208637518566 7.83039610354213 -0.17157339290684 -0.265382533606409 3.31886760048695 -0.466304118800504 0.738682932356432 0.0684104161286356 -0.707314432842738 -3.04303360215675 -18.768127620858
2.18457209781042 0 6.47208637518566 7.85555400266997 -0.173391134716788 -0.26253429361926 3.31899170396491 -0.468905766821898 0.726751903551098 -0.00456121684014082 -0.630742403903669 -3.09510254249268 -18.7745782886762
2.18845923677449 0 6.47208637518566 7.88071190179782 -0.175218402931531 -0.259732815775446 3.31883214496121 -0.471203551243705 0.714625261978129 -0.0775292678219769 -0.550979992016387 -3.14368564810614 -18.7662850582201
2.19234637573857 0 6.47208637518566 7.90586980092567 -0.177053992425223 -0.256978834208262 3.318389048756 -0.473185178379623 0.702316483269435 -0.150436457077429 -0.468084516749907 -3.18882253998561 -18.7432712041418
2.19623351470264 0 6.47208637518566 7.93102770005351 -0.178896650745951 -0.254273030989767 3.31766276300394 -0.474838599067168 0.689838872776833 -0.223225675520871 -0.382124452670087 -3.2305612027537 -18.7056011987323
2.20012065366672 0 6.47208637518566 7.95618559918136 -0.180745079150202 -0.251616036855739 3.31665385676066 -0.476152051778643 0.67720553317781 -0.295840143984393 -0.293179289152309 -3.26895791419456 -18.6533802074228
2.20400779263079 0 6.47208637518566 7.9813434983092 -0.18259793380367 -0.249008432055851 3.31536311889477 -0.477114105053748 0.66442933247776 -0.36822356990496 -0.201339321837092 -3.30407711202969 -18.5867532689811
2.20789493159487 0 6.47208637518566 8.00650139743705 -0.184453827145265 -0.246450747327074 3.31379155589777 -0.47771369899217 0.651522872648672 -0.440320300228992 -0.106705377961407 -3.33599120010342 -18.5059041712484
2.21178207055894 0 6.47208637518566 8.0316592965649 -0.186311329410172 -0.243943464987371 3.31194038910881 -0.477940185554769 0.638498459134297 -0.512075469378321 -0.00938847859885506 -3.36478029693401 -18.4110540371723
2.21566920952302 0 6.47208637518566 8.05681719569274 -0.188168970306861 -0.24148702014589 3.30981105137568 -0.477783367435222 0.625368071438887 -0.583435141185996 0.0904905584178562 -3.39053193031811 -18.3024596394903
2.2195563484871 0 6.47208637518566 8.08197509482059 -0.190025240842058 -0.239081802025052 3.30740518317748 -0.477233535279977 0.612143335000964 -0.654346443788107 0.192801570452515 -3.41334068233212 -18.1804114656443
2.22344348745117 0 6.47208637518566 8.10713299394843 -0.191878595286851 -0.236728155389162 3.30472462823806 -0.476281503052777 0.59883549453555 -0.724757696547283 0.297405551878799 -3.43330778964167 -18.045231557294
2.22733062641525 0 6.47208637518566 8.13229089307628 -0.193727453276356 -0.234426382073532 3.30177142866305 -0.474918641360514 0.58545538900826 -0.79461852818289 0.404155200245493 -3.45054070450083 -17.8972711511064
2.23121776537932 0 6.47208637518566 8.15744879220413 -0.195570202034695 -0.23217674260747 3.29854781963589 -0.473136908579351 0.572013428382993 -0.863879985390277 0.512895500903382 -3.46515262218897 -17.7369081492901
2.2351049043434 0 6.47208637518566 8.18260669133197 -0.197405198716473 -0.229979457924017 3.29505622371115 -0.47092887964352 0.558519572262079 -0.932494631344747 0.623464343925008 -3.47726198089162 -17.5645444496037
2.23899204330747 0 6.47208637518566 8.20776459045982 -0.199230772855419 -0.227834711148868 3.29129924474541 -0.468287772383561 0.544983310514055 -1.00041663360303 0.735693166976608 -3.48699194018165 -17.3806031652894
2.24287918227155 0 6.47208637518566 8.23292248958767 -0.201045228910505 -0.225742649460623 3.28727966150771 -0.465207471325559 0.531413645960202 -1.06760184103397 0.849407617735073 -3.49446984429956 -17.1855257655746
2.24676632123562 0 6.47208637518566 8.25808038871551 -0.202846848899534 -0.223703386014248 3.28300042101265 -0.461682548887829 0.517819079166972 -1.13400784952877 0.964428229477984 -3.49982667637154 -16.9797691670684
2.2506534601997 0 6.47208637518566 8.28323828784336 -0.204633895109993 -0.221717001919522 3.27846463162015 -0.457708283936023 0.504207595367837 -1.19959405635768 1.08057110360567 -3.50319650954696 -16.763802805588
2.25454059916378 0 6.47208637518566 8.3083961869712 -0.206404612876872 -0.219783548266174 3.27367555594604 -0.453280677681501 0.490586653515284 -1.26432170315252 1.19764859307292 -3.50471596079218 -16.5381057167222
2.25842773812785 0 6.47208637518566 8.33355408609905 -0.20815723341713 -0.217903048187461 3.2686366036275 -0.448396466930673 0.476963177442006 -1.32815390760144 1.31546998100526 -3.50452365275431 -16.3031636518315
2.26231487709193 0 6.47208637518566 8.3587119852269 -0.209889976710556 -0.216075498954083 3.26335132398703 -0.443053134714567 0.463343549090007 -1.39105568404252 1.43384214913952 -3.502759688718 -16.0594662542399
2.266202016056 0 6.47208637518566 8.38386988435474 -0.21160105441693 -0.214300874090476 3.25782339863744 -0.437248918347926 0.449733603747692 -1.45299395323467 1.5525702311502 -3.49956514523277 -15.8075043181677
2.27008915502008 0 6.47208637518566 8.40902778348259 -0.213288672819631 -0.21257912550585 3.25205663406934 -0.430982814985435 0.436138627218132 -1.51393754166756 1.67145824638922 -3.49508158649936 -15.5477671505365
2.27397629398415 0 6.47208637518566 8.43418568261044 -0.214951035786104 -0.210910185632621 3.24605495426098 -0.424254584759098 0.422563354826819 -1.57385717084517 1.79030971006558 -3.48945060408366 -15.2807400532113
